Attributes,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2015-03-12,114.52629089355469,191.07000732421875,126.8715591430664,124.44999694824219,191.07000732421875,157.97999572753906,124.9000015258789,194.4499969482422,158.72000122070312,121.62999725341797,189.75,156.27000427246094,122.30999755859375,193.75,156.27000427246094,48362700.0,4149300.0,4567300.0
2015-03-13,113.73485565185547,188.67999267578125,123.9001235961914,123.58999633789062,188.67999267578125,154.27999877929688,125.4000015258789,191.75,157.52000427246094,122.58000183105469,187.32000732421875,153.39999389648438,124.4000015258789,188.9499969482422,157.4600067138672,51827300.0,5434300.0,6064100.0
2015-03-16,114.9864273071289,195.6999969482422,126.14875030517578,124.94999694824219,195.6999969482422,157.0800018310547,124.94999694824219,195.91000366210938,157.08999633789062,122.87000274658203,189.8000030517578,154.8000030517578,123.87999725341797,192.0,155.0500030517578,35874300.0,5628800.0,3749600.0
2015-03-17,116.90975952148438,194.72999572753906,126.05237579345703,127.04000091552734,194.72999572753906,156.9600067138672,127.31999969482422,198.7100067138672,157.2899932861328,125.6500015258789,193.94000244140625,155.3699951171875,125.9000015258789,195.42999267578125,156.1999969482422,51023100.0,4894100.0,3311700.0
2015-03-18,118.22573852539062,200.7100067138672,128.34120178222656,128.47000122070312,200.7100067138672,159.80999755859375,129.16000366210938,200.8800048828125,160.6999969482422,126.37000274658203,193.11000061035156,155.8000030517578,127.0,194.9600067138672,156.85000610351562,65270900.0,4820900.0,5738800.0
2015-03-19,117.33309936523438,195.64999389648438,128.34120178222656,127.5,195.64999389648438,159.80999755859375,129.25,204.58999633789062,160.9199981689453,127.4000015258789,194.52999877929688,158.80999755859375,128.75,202.0,159.6999969482422,45809500.0,8475200.0,3878600.0
2015-03-20,115.86067962646484,198.0800018310547,130.8066864013672,125.9000015258789,198.0800018310547,162.8800048828125,128.39999389648438,198.99000549316406,163.0,125.16000366210938,195.6199951171875,160.35000610351562,128.25,197.4499969482422,160.9499969482422,68695100.0,4269500.0,9006400.0
2015-03-23,117.06620025634766,199.6300048828125,132.21209716796875,127.20999908447266,199.6300048828125,164.6300048828125,127.8499984741211,200.5,165.35000610351562,126.5199966430664,197.47000122070312,162.72999572753906,127.12000274658203,198.5,162.77000427246094,37709700.0,2631600.0,5930100.0
2015-03-24,116.58767700195312,201.72000122070312,130.90301513671875,126.69000244140625,201.72000122070312,163.0,128.0399932861328,203.7899932861328,164.88999938964844,126.55999755859375,199.75,162.89999389648438,127.2300033569336,201.5800018310547,164.7899932861328,32842300.0,3649900.0,4346100.0
2015-03-25,113.54161834716797,194.3000030517578,127.8512954711914,123.37999725341797,194.3000030517578,159.1999969482422,126.81999969482422,198.58999633789062,163.0800018310547,123.37999725341797,192.6999969482422,159.1999969482422,126.54000091552734,198.27000427246094,163.0800018310547,51655200.0,5730400.0,5428900.0
2015-03-26,114.33304595947266,190.41000366210938,128.967529296875,124.23999786376953,190.41000366210938,160.58999633789062,124.87999725341797,194.7899932861328,161.25,122.5999984741211,189.6999969482422,158.91000366210938,122.76000213623047,193.9199981689453,159.27000427246094,47572900.0,4128000.0,4396000.0
2015-03-27,113.4219970703125,185.0,128.81500244140625,123.25,185.0,160.39999389648438,124.69999694824219,189.2899932861328,160.89999389648438,122.91000366210938,181.39999389648438,159.22999572753906,124.56999969482422,189.07000732421875,160.7899932861328,39546200.0,8604900.0,3477900.0
2015-03-30,116.2931900024414,190.57000732421875,130.6380157470703,126.37000274658203,190.57000732421875,162.6699981689453,126.4000015258789,192.25,163.60000610351562,124.0,181.8000030517578,161.25,124.05000305175781,185.85000610351562,161.30999755859375,47099700.0,10089500.0,4138000.0
2015-03-31,114.50788116455078,188.77000427246094,128.8953094482422,124.43000030517578,188.77000427246094,160.5,126.48999786376953,193.75999450683594,162.3300018310547,124.36000061035156,188.41000366210938,160.39999389648438,126.08999633789062,193.52999877929688,161.0800018310547,42090600.0,5026600.0,4255400.0
2015-04-01,114.34223937988281,187.58999633789062,127.8352279663086,124.25,187.58999633789062,159.17999267578125,125.12000274658203,192.3000030517578,160.6199951171875,123.0999984741211,186.0500030517578,158.38999938964844,124.81999969482422,188.6999969482422,160.22999572753906,40621400.0,3794600.0,3700800.0
2015-04-02,115.32691192626953,191.0,128.8551788330078,125.31999969482422,191.0,160.4499969482422,125.55999755859375,193.22999572753906,162.5399932861328,124.19000244140625,190.0,158.88999938964844,125.02999877929688,190.22999572753906,159.52000427246094,32220100.0,5010400.0,4671600.0
2015-04-06,117.19503021240234,203.10000610351562,130.132080078125,127.3499984741211,203.10000610351562,162.0399932861328,127.51000213623047,207.75,162.8000030517578,124.33000183105469,197.5,158.6999969482422,124.47000122070312,198.0,159.69000244140625,37194000.0,12455800.0,3465700.0
2015-04-07,115.96190643310547,203.25,130.1561737060547,126.01000213623047,203.25,162.07000732421875,128.1199951171875,205.05999755859375,163.83999633789062,125.9800033569336,201.13999938964844,161.6199951171875,127.63999938964844,202.50999450683594,161.6699981689453,35012300.0,4347900.0,3148000.0
2015-04-08,115.58458709716797,207.6699981689453,129.97952270507812,125.5999984741211,207.6699981689453,161.85000610351562,126.4000015258789,210.89999389648438,163.5500030517578,124.97000122070312,205.8699951171875,161.00999450683594,125.8499984741211,208.1999969482422,161.72000122070312,37329200.0,6303100.0,2524300.0
2015-04-09,116.46804809570312,210.08999633789062,130.37298583984375,126.55999755859375,210.08999633789062,162.33999633789062,126.58000183105469,210.3699951171875,162.47000122070312,124.66000366210938,206.1199951171875,160.72000122070312,125.8499984741211,208.42999267578125,161.6999969482422,32484000.0,3800200.0,2263500.0
2015-04-10,116.9649887084961,210.89999389648438,130.79058837890625,127.0999984741211,210.89999389648438,162.86000061035156,127.20999908447266,211.64999389648438,163.3300018310547,125.26000213623047,209.0,161.25,125.94999694824219,209.85000610351562,162.33999633789062,40188000.0,4067700.0,2515700.0
2015-04-13,116.73491668701172,209.77999877929688,130.40513610839844,126.8499984741211,209.77999877929688,162.3800048828125,128.57000732421875,213.0,164.0,126.61000061035156,209.0500030517578,162.36000061035156,128.3699951171875,210.44000244140625,162.3699951171875,36365100.0,3758200.0,3868900.0
2015-04-14,116.22879028320312,207.4600067138672,130.34088134765625,126.30000305175781,207.4600067138672,162.3000030517578,127.29000091552734,209.49000549316406,162.74000549316406,125.91000366210938,205.5,160.7899932861328,127.0,208.57000732421875,162.4199981689453,25524600.0,3026000.0,2719300.0
2015-04-15,116.67050170898438,207.8300018310547,131.810546875,126.77999877929688,207.8300018310547,164.1300048828125,127.12999725341797,209.58999633789062,164.9600067138672,126.01000213623047,206.60000610351562,162.5,126.41000366210938,207.4600067138672,162.6300048828125,28970400.0,1952400.0,3498800.0
2015-04-16,116.109130859375,206.6999969482422,131.00741577148438,126.16999816894531,206.6999969482422,163.1300048828125,127.0999984741211,209.1699981689453,163.97999572753906,126.11000061035156,206.2899932861328,162.5399932861328,126.27999877929688,207.6999969482422,163.30999755859375,28369000.0,1659100.0,3136900.0
2015-04-17,114.8023681640625,206.7899932861328,129.0317840576172,124.75,206.7899932861328,160.6699981689453,126.13999938964844,206.8800048828125,161.86000061035156,124.45999908447266,203.5,160.02999877929688,125.55000305175781,204.99000549316406,161.75,51957000.0,2469900.0,4314400.0
2015-04-20,117.42511749267578,205.27000427246094,133.4407958984375,127.5999984741211,205.27000427246094,166.16000366210938,128.1199951171875,207.85000610351562,166.63999938964844,125.16999816894531,203.85000610351562,161.89999389648438,125.56999969482422,206.77999877929688,162.10000610351562,47054300.0,2559300.0,9609200.0
2015-04-21,116.7901382446289,209.41000366210938,131.91494750976562,126.91000366210938,209.41000366210938,164.25999450683594,128.1999969482422,210.75,167.3800048828125,126.66999816894531,204.30999755859375,164.0500030517578,128.10000610351562,205.8000030517578,166.07000732421875,32435100.0,3432500.0,9683600.0
2015-04-22,118.36377716064453,219.44000244140625,132.79830932617188,128.6199951171875,219.44000244140625,165.36000061035156,128.8699951171875,221.8800048828125,166.0,126.31999969482422,211.69000244140625,162.88999938964844,126.98999786376953,212.5,164.38999938964844,37654500.0,7863000.0,4024800.0
2015-04-23,119.33004760742188,218.60000610351562,136.71737670898438,129.6699981689453,218.60000610351562,170.24000549316406,130.4199981689453,221.47999572753906,171.91000366210938,128.13999938964844,217.14999389648438,165.13999938964844,128.3000030517578,218.27000427246094,165.22999572753906,45770900.0,4411200.0,8235600.0
2015-04-24,119.89141082763672,218.42999267578125,136.34796142578125,130.27999877929688,218.42999267578125,169.77999877929688,130.6300048828125,220.8000030517578,170.85000610351562,129.22999572753906,218.00999450683594,168.74000549316406,130.49000549316406,220.5,170.22999572753906,44525900.0,2427800.0,3888400.0
2015-04-27,122.07239532470703,231.5500030517578,137.11087036132812,132.64999389648438,231.5500030517578,170.72999572753906,133.1300048828125,238.75,171.49000549316406,131.14999389648438,222.0,170.3000030517578,132.30999755859375,222.55999755859375,170.88999938964844,96954200.0,11672600.0,3168600.0
2015-04-28,120.14907836914062,230.47999572753906,139.67276000976562,130.55999755859375,230.47999572753906,173.9199981689453,134.5399932861328,235.5,174.69000244140625,129.57000732421875,228.02999877929688,170.02000427246094,134.4600067138672,234.75,170.8300018310547,118924000.0,6085400.0,5816700.0
2015-04-29,118.38218688964844,232.4499969482422,140.05819702148438,128.63999938964844,232.4499969482422,174.39999389648438,131.58999633789062,234.97000122070312,175.1300048828125,128.3000030517578,227.6300048828125,172.8000030517578,130.16000366210938,230.0500030517578,173.39999389648438,63386100.0,3936100.0,4518400.0
2015-04-30,115.17047882080078,226.0500030517578,137.56060791015625,125.1500015258789,226.0500030517578,171.2899932861328,128.63999938964844,232.88999938964844,174.27999877929688,124.58000183105469,225.1699981689453,170.3000030517578,128.63999938964844,230.38999938964844,173.77000427246094,83195400.0,3911900.0,5062900.0
2015-05-01,118.6674575805664,226.02999877929688,139.47195434570312,128.9499969482422,226.02999877929688,173.6699981689453,130.1300048828125,231.77000427246094,174.0,125.30000305175781,220.41000366210938,172.4199981689453,126.0999984741211,229.94000244140625,173.1999969482422,58512600.0,5281700.0,3312100.0
2015-05-04,118.43739318847656,230.50999450683594,139.71286010742188,128.6999969482422,230.50999450683594,173.97000122070312,130.57000732421875,234.72999572753906,176.3000030517578,128.25999450683594,227.11000061035156,173.6999969482422,129.5,228.17999267578125,174.47000122070312,50988300.0,4434600.0,4028000.0
2015-05-05,115.76864624023438,232.9499969482422,138.9981231689453,125.80000305175781,232.9499969482422,173.0800018310547,128.4499969482422,239.5,174.22999572753906,125.77999877929688,229.1300048828125,171.9600067138672,128.14999389648438,237.75999450683594,173.50999450683594,49271400.0,5796900.0,3593600.0
2015-05-06,115.0416488647461,230.42999267578125,137.59829711914062,125.01000213623047,230.42999267578125,170.0500030517578,126.75,234.47000122070312,174.0500030517578,123.36000061035156,228.1999969482422,168.86000061035156,126.55999755859375,234.10000610351562,172.89999389648438,72141000.0,5270900.0,3612600.0
2015-05-07,115.75320434570312,236.8000030517578,139.42478942871094,125.26000213623047,236.8000030517578,170.99000549316406,126.08000183105469,237.47999572753906,171.97999572753906,124.0199966430664,220.25,169.0399932861328,124.7699966430664,221.0,169.6300048828125,43940900.0,9455900.0,2472000.0
2015-05-08,117.93408966064453,236.61000061035156,140.80279541015625,127.62000274658203,236.61000061035156,172.67999267578125,127.62000274658203,238.41000366210938,173.3300018310547,126.11000061035156,233.6999969482422,172.24000549316406,126.68000030517578,235.99000549316406,172.94000244140625,55550400.0,4668200.0,3092600.0
2015-05-11,116.73274993896484,239.49000549316406,139.53073120117188,126.31999969482422,239.49000549316406,171.1199951171875,127.55999755859375,242.8800048828125,172.99000549316406,125.62999725341797,235.30999755859375,170.86000061035156,127.38999938964844,236.2899932861328,172.64999389648438,42035800.0,5672300.0,2661000.0
2015-05-12,116.3169174194336,244.74000549316406,139.06597900390625,125.87000274658203,244.74000549316406,170.5500030517578,126.87999725341797,246.35000610351562,171.49000549316406,124.81999969482422,238.19000244140625,168.83999633789062,125.5999984741211,240.11000061035156,170.5500030517578,48160000.0,6363400.0,2962400.0
2015-05-13,116.44629669189453,243.17999267578125,140.47662353515625,126.01000213623047,243.17999267578125,172.27999877929688,127.19000244140625,248.3000030517578,172.74000549316406,125.87000274658203,242.25,170.75,126.1500015258789,247.61000061035156,171.24000549316406,34694200.0,5440200.0,2457500.0
2015-05-14,119.16313934326172,244.10000610351562,141.91989135742188,128.9499969482422,244.10000610351562,174.0500030517578,128.9499969482422,244.88999938964844,174.39999389648438,127.16000366210938,241.25,173.22000122070312,127.41000366210938,244.82000732421875,173.5,45203500.0,2895900.0,2439100.0
2015-05-15,118.99681091308594,248.83999633789062,141.2757110595703,128.77000427246094,248.83999633789062,173.25999450683594,129.49000549316406,249.39999389648438,174.41000366210938,128.2100067138672,242.5,172.60000610351562,129.07000732421875,243.92999267578125,173.91000366210938,38208000.0,4527600.0,2916600.0
2015-05-18,120.30901336669922,248.75,141.1126251220703,130.19000244140625,248.75,173.05999755859375,130.72000122070312,249.89999389648438,173.49000549316406,128.36000061035156,246.0,172.3000030517578,128.3800048828125,247.0,173.44000244140625,50882900.0,3353200.0,1970600.0
2015-05-19,120.1981430053711,247.13999938964844,141.45509338378906,130.07000732421875,247.13999938964844,173.47999572753906,130.8800048828125,251.0,173.75,129.63999938964844,246.14999389648438,171.92999267578125,130.69000244140625,248.42999267578125,172.97000122070312,44633200.0,3674200.0,2523000.0
2015-05-20,120.18889617919922,244.35000610351562,141.6834259033203,130.05999755859375,244.35000610351562,173.75999450683594,130.97999572753906,247.74000549316406,174.44000244140625,129.33999633789062,241.3699951171875,172.4600067138672,130.0,247.1300048828125,173.3300018310547,36454900.0,3755600.0,2300300.0
2015-05-21,121.41796112060547,245.6199951171875,141.3409881591797,131.38999938964844,245.6199951171875,173.33999633789062,131.6300048828125,246.6199951171875,174.13999938964844,129.8300018310547,242.36000061035156,173.0399932861328,130.07000732421875,243.02999877929688,173.32000732421875,39730400.0,1970600.0,2295600.0
2015-05-22,122.48069763183594,247.72999572753906,140.42771911621094,132.5399932861328,247.72999572753906,172.22000122070312,132.97000122070312,248.60000610351562,173.38999938964844,131.39999389648438,245.00999450683594,172.19000244140625,131.60000610351562,245.3800048828125,173.0399932861328,45596000.0,2223100.0,2849700.0
