id,days
74491,5
160111,5
230364,5
68694,5
218471,5
165494,5
82628,5
256723,5
235121,5
73694,5
108322,5
57222,5
1971,5
251658,5
277538,5
274922,5
268743,5
253003,5
317227,5
267584,5
211336,5
241902,5
13331,5
77315,5
130849,5
189411,5
217430,5
242362,5
232430,5
318309,5
52998,5
244660,5
109419,5
120421,5
128215,5
13264,5
215263,5
201815,5
87868,5
74623,5
78198,5
182949,5
125251,5
79330,5
22103,5
245027,5
163258,5
55753,5
186892,5
234530,5
248957,5
8148,5
277964,5
42619,5
242529,5
221048,5
259427,5
313925,5
105524,5
198248,5
199769,5
86351,5
84630,5
101441,5
152945,5
248664,5
97343,5
3103,5
5810,5
30536,5
85670,5
113539,5
288189,5
211536,5
67789,5
265005,5
95966,5
242410,5
313223,5
7320,5
129693,5
181623,5
312204,5
78731,5
242409,5
270969,5
229185,5
310177,5
108408,5
271853,5
52408,5
176113,5
226294,5
93771,5
211714,5
155295,5
224887,5
98327,5
225816,5
180763,5
169989,5
145163,5
267091,5
178648,5
122545,5
191802,5
168297,5
13186,5
173799,5
294911,5
234907,5
49838,5
28927,5
308588,5
63886,5
108016,5
7492,5
171206,5
110503,5
144138,5
313784,5
1524,5
17359,5
59003,5
230867,5
108325,5
129538,5
241903,5
309743,5
198014,5
317493,5
61145,5
184043,5
52116,5
235253,5
237283,5
106306,5
154739,5
129912,5
47927,5
197875,5
293875,5
243549,5
309390,5
198181,5
21269,5
96695,5
61278,5
15036,5
273467,5
317497,5
156160,5
205287,5
213242,5
75073,5
159804,5
223423,5
267750,5
4087,5
264652,5
254895,5
211205,5
35988,5
210522,5
298603,5
207192,5
185764,5
205231,5
226305,5
55870,5
137636,5
126763,5
237613,5
230653,5
50525,5
202962,5
130822,5
130267,5
8017,5
202219,5
123286,5
172954,5
86720,5
126469,5
216543,5
38243,5
181864,5
222527,5
109036,5
58124,5
301916,5
191272,5
275864,5
133639,5
301437,5
45779,5
172090,5
27193,5
63978,5
113126,5
18299,5
194221,5
312678,5
83732,5
237945,5
91251,5
163180,5
291766,5
33061,5
31173,5
43203,5
253196,5
277748,5
80401,5
182690,5
264636,5
259221,5
7845,5
244823,5
22193,5
175940,5
206436,5
2842,5
98913,5
247979,5
65388,5
36043,5
82208,5
177672,5
96881,5
23607,5
137208,5
270535,5
108737,5
311671,5
281762,5
105038,5
85578,5
235730,5
47522,5
259691,5
189330,5
67744,5
32443,5
12300,5
218387,5
304493,5
315047,5
262418,5
98529,5
64294,5
267526,5
261311,5
120842,5
284872,5
52799,5
300357,5
278737,5
258341,5
190225,5
171150,5
40949,5
122268,5
32845,5
252983,5
68828,5
298036,5
5375,5
302715,5
146351,5
154807,5
19873,5
223289,5
157009,5
38192,5
224690,5
110576,5
156350,5
182895,5
249316,5
134917,5
134899,5
287156,5
115330,5
1705,5
199490,5
235500,5
316731,5
31091,5
105865,5
172470,5
215046,5
171801,5
267881,5
292356,5
46240,5
238508,5
264401,5
84481,5
299628,5
190179,5
3885,5
40471,5
241705,5
177839,5
281252,5
73085,5
72630,5
88525,5
260816,5
22231,5
22698,5
98659,5
97820,5
309034,5
7072,5
260669,5
316642,5
232545,5
257048,5
140642,5
242428,5
163417,5
210994,5
208343,5
61489,5
14356,5
118855,5
67945,5
273045,5
126017,5
251704,5
178784,5
221909,5
47039,5
23904,5
218382,5
80442,5
280076,5
74511,5
26711,5
56386,5
286244,5
253316,5
166078,5
69315,5
293718,5
18256,5
298504,5
116832,5
254886,5
37604,5
314438,5
160814,5
26198,5
73217,5
204415,5
255894,5
286933,5
206340,5
73426,5
262323,5
72080,5
206974,5
162740,5
36062,5
183119,5
154721,5
115497,5
232739,5
205838,5
312565,5
88872,5
30560,5
38410,5
75380,5
308067,5
264741,5
125411,5
249684,5
14851,5
304172,5
10055,5
162397,5
154629,5
166341,5
26225,5
69818,5
242269,5
39476,5
205308,5
156340,5
50679,5
9814,5
117543,5
46693,5
138123,5
110409,5
169663,5
133573,5
250097,5
240537,5
250718,5
276109,5
128065,5
150557,5
138503,5
21383,5
217545,5
98074,5
161157,5
102447,5
260041,5
191957,5
41604,5
270226,5
203090,5
131068,5
189884,5
252075,5
306461,5
135842,5
175556,5
215157,5
133042,5
60476,5
96797,5
157798,5
35723,5
271779,5
196147,5
277570,5
215359,5
208322,5
141596,5
286056,5
293102,5
270038,5
94659,5
161822,5
182079,5
207201,5
41758,5
262537,5
308797,5
86688,5
224558,5
246713,5
99634,5
138786,5
56475,5
281810,5
99079,5
16536,5
313832,5
131825,5
125380,5
166180,5
294029,5
32639,5
130602,5
201839,5
295006,5
235177,5
118324,5
211379,5
259376,5
80697,5
90181,5
100981,5
195769,5
168329,5
289207,5
237496,5
224063,5
71709,5
144301,5
231246,5
167181,5
109482,5
242405,5
86433,5
95167,5
19275,5
123482,5
5203,5
282072,5
89575,5
138583,5
36945,5
112558,5
255840,5
109465,5
113402,5
215829,5
239426,5
71776,5
227633,5
4595,5
140053,5
278039,5
205977,5
197029,5
32603,5
79990,5
239367,5
177246,5
16367,5
145042,5
179063,5
126891,5
173990,5
248884,5
293215,5
278362,5
218217,5
266801,5
135234,5
86124,5
224660,5
239180,5
48389,5
7189,5
236683,5
31424,5
41485,5
96380,5
52293,5
203965,5
140116,5
180308,5
213228,5
31704,5
80191,5
133104,5
52567,5
231593,5
180480,5
210711,5
210546,5
95332,5
17199,5
309520,5
287316,5
275635,5
200711,5
207,5
279845,5
187553,5
245966,5
227745,5
43461,5
269287,5
310065,5
15009,5
45764,5
184297,5
194890,5
164006,5
177174,5
272394,5
131130,5
289945,5
227617,5
215343,5
301478,5
254944,5
119503,5
66354,5
120759,5
200210,5
280670,5
235427,5
274812,5
284354,5
295750,5
297454,5
180934,5
236225,5
198494,5
251623,5
140530,5
219684,5
23010,5
101217,5
48674,5
185593,5
16804,5
71276,5
53364,5
285505,5
20935,5
138530,5
118400,5
183043,5
287668,5
245202,5
162195,5
8008,5
100840,5
189424,5
297169,5
7042,5
60138,5
284786,5
96275,5
116102,5
180736,5
6279,5
292608,5
172084,5
94238,5
126159,5
167219,5
241851,5
104965,5
260489,5
285123,5
317629,5
52073,5
110899,5
34675,5
179017,5
267311,5
14035,5
15875,5
76252,5
287305,5
172228,5
54697,5
283879,5
244362,5
55693,5
271594,5
108816,5
227420,5
52860,5
50581,5
69783,5
246795,5
76738,5
103978,5
213045,5
102560,5
41742,5
235678,5
24978,5
206310,5
283489,5
641,5
87388,5
185068,5
34609,5
114595,5
89829,5
48383,5
33483,5
17306,5
77272,5
28329,5
10630,5
52426,5
295226,5
24673,5
239127,5
107293,5
244566,5
33406,5
286405,5
63854,5
5669,5
297114,5
236715,5
107157,5
188756,5
127196,5
57849,5
316263,5
56332,5
75747,5
77176,5
80331,5
179517,5
15895,5
193339,5
12769,5
179993,5
46476,5
279662,5
41849,5
195952,5
165816,5
229433,5
44617,5
174788,5
13189,5
293997,5
272350,5
300067,5
250512,5
107002,5
293746,5
87979,5
129511,5
284200,5
157957,5
131752,5
2462,5
104184,5
168775,5
73298,5
11907,5
237194,5
274386,5
44902,5
79885,5
266683,5
311981,5
174188,5
141261,5
99573,5
78715,5
303175,5
249256,5
127963,5
125954,5
40040,5
41652,5
185386,5
73655,5
56273,5
227567,5
133500,5
236924,5
194347,5
201008,5
5089,5
252681,5
87258,5
198817,5
225573,5
235078,5
95896,5
259588,5
212091,5
14112,5
266081,5
266307,5
271588,5
121564,5
143155,5
103572,5
175295,5
176122,5
148887,5
275020,5
112784,5
280722,5
70889,5
290094,5
196208,5
172600,5
61502,5
145143,5
17019,5
238980,5
162710,5
192920,5
310055,5
291878,5
60362,5
189808,5
315415,5
90855,5
286147,5
146507,5
209664,5
122838,5
79869,5
17682,5
82735,5
57868,5
47468,5
185247,5
93636,5
97767,5
99500,5
307148,5
4720,5
86448,5
163494,5
178842,5
185385,5
306673,5
94159,5
128483,5
257138,5
185442,5
37504,5
249410,5
157633,5
275464,5
310276,5
26432,5
135057,5
34182,5
14707,5
95178,5
117912,5
257612,5
240874,5
83769,5
312405,5
52610,5
117263,5
228393,5
59660,5
173289,5
110026,5
302925,5
179018,5
183996,5
23553,5
214289,5
52071,5
303077,5
268947,5
165114,5
173966,5
118281,5
215436,5
43464,5
137639,5
75963,5
174173,5
186723,5
19258,5
33547,5
172196,5
259043,5
47722,5
170482,5
142830,5
279277,5
118440,5
26686,5
133097,5
11964,5
313244,5
25966,5
253423,5
226801,5
94386,5
134812,5
143665,5
147129,5
117720,5
21127,5
89413,5
123067,5
87031,5
65221,5
14387,5
317652,5
225157,5
97016,5
184125,5
250675,5
231893,5
129965,5
309722,5
198055,5
284431,5
269460,5
256549,5
249336,5
202375,5
302167,5
220081,5
281692,5
12025,5
229588,5
311253,5
232047,5
317603,5
26837,5
45454,5
300958,5
195872,5
250762,5
122518,5
38443,5
11475,5
160704,5
305154,5
85647,5
168348,5
147393,5
215284,5
142551,5
171677,5
135287,5
90514,5
74922,5
314038,5
269758,5
102945,5
156498,5
179882,5
196922,5
67846,5
268807,5
286232,5
318252,5
10147,5
294471,5
94928,5
178312,5
204308,5
99173,5
203857,5
69974,5
153775,5
294807,5
282511,5
217207,5
227265,5
140410,5
54278,5
77198,5
5066,5
210209,5
214967,5
311418,5
257822,5
298505,5
240610,5
308725,5
10297,5
91621,5
98341,5
205631,5
82571,5
5360,5
205497,5
178421,5
41923,5
203918,5
235903,5
142370,5
21424,5
216158,5
197084,5
175733,5
273841,5
200425,5
296503,5
299785,5
313314,5
75891,5
14329,5
317155,5
268567,5
238792,5
173551,5
134753,5
22857,5
303217,5
286052,5
223791,5
8448,5
24027,5
69607,5
22433,5
207638,5
295235,5
110580,5
98012,5
267939,5
280167,5
235129,5
174156,5
78823,5
179362,5
132609,5
265593,5
40704,5
258343,5
88223,5
36708,5
163031,5
314557,5
67329,5
101374,5
161408,5
154627,5
49901,5
317846,5
11860,5
141333,5
239512,5
245244,5
281415,5
143146,5
268671,5
123206,5
271468,5
222094,5
131616,5
115931,5
177091,5
193426,5
45759,5
296937,5
57434,5
41681,5
101558,5
184211,5
69379,5
297192,5
288830,5
99499,5
273059,5
155520,5
77253,5
17409,5
249808,5
297389,5
217840,5
177895,5
116370,5
193703,5
253870,5
291773,5
177258,5
94297,5
149428,5
61239,5
311409,5
46659,5
19880,5
151691,5
151052,5
302576,5
225705,5
215957,5
141705,5
137529,5
239575,5
307681,5
161119,5
194202,5
131835,5
153643,5
115582,5
36239,5
157249,5
254493,5
75327,5
227315,5
142811,5
79602,5
96641,5
306646,5
251004,5
309893,5
314964,5
60305,5
140337,5
144887,5
32907,5
20870,5
205282,5
25025,5
18584,5
13413,5
212236,5
300809,5
261280,5
63658,5
264883,5
58602,5
134035,5
207394,5
147736,5
229562,5
116529,5
104378,5
169105,5
121131,5
184204,5
6801,5
34617,5
235061,5
195147,5
210832,5
60570,5
137470,5
183475,5
166628,5
4190,5
128048,5
199726,5
165827,5
53330,5
164312,5
260537,5
224244,5
99399,5
111853,5
306940,5
205458,5
79250,5
64275,5
50515,5
186733,5
306443,5
139906,5
210919,5
108684,5
54566,5
277520,5
191452,5
284644,5
147042,5
127684,5
213681,5
86805,5
87034,5
148387,5
205210,5
237559,5
176716,5
7905,5
43081,5
307346,5
83696,5
82983,5
59935,5
58603,5
86007,5
217666,5
192819,5
187063,5
18510,5
313396,5
158785,5
116551,5
60639,5
75040,5
2558,5
248512,5
291723,5
124997,5
252608,5
73959,5
318251,5
245950,5
57059,5
116806,5
116222,5
98911,5
232036,5
14165,5
260304,5
218852,5
104948,5
275496,5
285060,5
10722,5
5791,5
234372,5
119248,5
246952,5
245234,5
52679,5
259605,5
250687,5
179717,5
252477,5
82521,5
22251,5
32289,5
229503,5
289335,5
83972,5
35613,5
83539,5
48066,5
84713,5
233174,5
225300,5
241555,5
39347,5
241286,5
86793,5
301219,5
5524,5
298352,5
36033,5
142671,5
235565,5
255335,5
47773,5
150847,5
296332,5
134490,5
147326,5
96972,5
146396,5
101222,5
180724,5
306299,5
51100,5
141207,5
192309,5
196953,5
82794,5
36597,5
43746,5
195049,5
236353,5
289979,5
275523,5
106384,5
213912,5
300144,5
179782,5
228443,5
62640,5
156003,5
65313,5
104432,5
280232,5
124489,5
194524,5
181604,5
316377,5
31178,5
219339,5
304697,5
168355,5
163204,5
202782,5
20557,5
128845,5
149152,5
285948,5
147467,5
112016,5
27346,5
164131,5
317927,5
259823,5
207371,5
22384,5
76257,5
67592,5
146871,5
148442,5
280173,5
137173,5
201701,5
113725,5
88077,5
27017,5
297885,5
107406,5
189473,5
297090,5
87127,5
180908,5
234391,5
83218,5
44786,5
106112,5
277878,5
307358,5
3698,5
26460,5
266020,5
207318,5
33811,5
245743,5
257004,5
16013,5
193538,5
220773,5
83888,5
284940,5
29408,5
317137,5
173960,5
145319,5
14093,5
13804,5
262654,5
262609,5
140535,5
178191,5
166996,5
304224,5
173996,5
220632,5
280004,5
94694,5
211243,5
269271,5
200870,5
312581,5
48336,5
44249,5
284612,5
31040,5
221410,5
233086,5
82296,5
14218,5
287852,5
300690,5
8967,5
10064,5
141251,5
238635,5
152983,5
13455,5
116769,5
36580,5
94916,5
148640,5
291824,5
102381,5
214443,5
280584,5
183555,5
216798,5
190750,5
36233,5
21211,5
226704,5
282959,5
6821,5
73307,5
305923,5
117645,5
47909,5
74080,5
129837,5
30447,5
33575,5
297019,5
45692,5
239749,5
1407,5
30204,5
171904,5
285223,5
42647,5
248368,5
193130,5
24956,5
45315,5
1867,5
258314,5
106139,5
23950,5
283454,5
273051,5
154987,5
300270,5
268332,5
168716,5
305047,5
5173,5
214756,5
314515,5
169706,5
166599,5
290667,5
113880,5
168241,5
189710,5
259852,5
235989,5
149175,5
75435,5
229110,5
183791,5
183241,5
210993,5
20559,5
189172,5
85386,5
220258,5
73055,5
255708,5
209745,5
195825,5
148810,5
126568,5
33632,5
109088,5
195689,5
36036,5
147135,5
57917,5
288031,5
313607,5
258236,5
301468,5
115158,5
30938,5
259784,5
192216,5
68614,5
191573,5
29129,5
270943,5
310426,5
8411,5
31755,5
116856,5
214929,5
283203,5
239914,5
133588,5
309321,5
197715,5
209315,5
28099,5
50053,5
64770,5
227563,5
227221,5
315666,5
80679,5
121742,5
125957,5
35520,5
74762,5
3217,5
140364,5
305055,5
179536,5
52668,5
206746,5
286167,5
253078,5
18779,5
118587,5
17286,5
181068,5
126826,5
283411,5
264104,5
14527,5
147761,5
279344,5
216838,5
120051,5
66799,5
215799,5
181183,5
284428,5
105739,5
208788,5
195089,5
76261,5
240646,5
25573,5
63024,5
300676,5
94779,5
235142,5
296586,5
225564,5
213104,5
131930,5
13771,5
1393,5
197725,5
183881,5
174610,5
84349,5
149531,5
232009,5
233843,5
85330,5
203437,5
127676,5
262916,5
69923,5
58942,5
65978,5
152426,5
81503,5
290833,5
228781,5
48287,5
72270,5
176279,5
183552,5
297985,5
237183,5
286582,5
138991,5
172433,5
64838,5
159414,5
57787,5
97385,5
120400,5
280048,5
109678,5
317982,5
13047,5
301877,5
163372,5
101051,5
103204,5
248835,5
4723,5
109338,5
39619,5
278414,5
110442,5
296958,5
277146,5
97396,5
153553,5
64581,5
49969,5
126309,5
127294,5
91961,5
191181,5
42831,5
124254,5
125979,5
3176,5
87617,5
134450,5
10557,5
54844,5
222172,5
22294,5
74967,5
258284,5
245145,5
300559,5
59439,5
214767,5
302353,5
22415,5
2020,5
62686,5
147349,5
37284,5
192787,5
70085,5
197588,5
40967,5
69714,5
211701,5
284825,5
174178,5
287145,5
270005,5
264623,5
290390,5
45827,5
286306,5
42746,5
87104,5
84814,5
43670,5
161553,5
247354,5
218673,5
246435,5
257077,5
43764,5
192962,5
190629,5
35373,5
7094,5
198974,5
241255,5
65732,5
264300,5
129507,5
203789,5
27167,5
257357,5
115201,5
33393,5
298017,5
159074,5
92706,5
287405,5
228842,5
138013,5
61458,5
198708,5
53356,5
123845,5
53994,5
7856,5
111749,5
232621,5
234086,5
222467,5
49206,5
268148,5
218909,5
275937,5
195393,5
101160,5
222982,5
32462,5
14678,5
264630,5
12317,5
80919,5
30293,5
137930,5
23102,5
145991,5
300684,5
65774,5
214028,5
248354,5
313988,5
179496,5
2948,5
183959,5
110421,5
102974,5
210077,5
3819,5
246621,5
80243,5
260986,5
264452,5
307190,5
159216,5
51885,5
273390,5
211437,5
282033,5
178758,5
32873,5
163274,5
87164,5
206045,5
270167,5
289105,5
300249,5
184465,5
251285,5
150972,5
81419,5
178370,5
122485,5
170576,5
99876,5
124486,5
3542,5
234835,5
32390,5
133062,5
146151,5
316899,5
142668,5
58636,5
235806,5
81139,5
31953,5
303629,5
216253,5
132304,5
294558,5
210372,5
14666,5
4813,5
32736,5
67710,5
289922,5
90243,5
90332,5
141154,5
201911,5
250769,5
309930,5
91170,5
275001,5
255965,5
290553,5
189828,5
317542,5
264012,5
17944,5
99958,5
307276,5
249634,5
245520,5
291257,5
96180,5
285805,5
193889,5
272949,5
104485,5
220428,5
206389,5
122619,5
267705,5
184847,5
91263,5
303661,5
279037,5
300195,5
262090,5
150984,5
136238,5
117009,5
140294,5
155824,5
101408,5
138322,5
134907,5
8447,5
101866,5
290775,5
196178,5
159871,5
316893,5
231545,5
302793,5
186096,5
66888,5
230444,5
10474,5
142542,5
120524,5
280197,5
137187,5
167947,5
119360,5
125975,5
236542,5
278750,5
261340,5
281196,5
100249,5
10730,5
300186,5
106825,5
271447,5
84990,5
104088,5
249637,5
251904,5
60101,5
214409,5
145997,5
119134,5
65245,5
283719,5
66260,5
301057,5
51344,5
81008,5
314712,5
279187,5
293318,5
144955,5
5859,5
224052,5
260232,5
131688,5
124677,5
183974,5
161137,5
196308,5
164508,5
194156,5
29349,5
258456,5
310865,5
133897,5
96433,5
101848,5
113025,5
190426,5
147689,5
66182,5
207017,5
136931,5
538,5
205674,5
93062,5
126349,5
295158,5
97128,5
182640,5
212404,5
175359,5
165389,5
94533,5
164620,5
230823,5
226541,5
10963,5
25784,5
54338,5
221110,5
183888,5
265291,5
73154,5
202308,5
281796,5
242728,5
97761,5
267697,5
8359,5
190807,5
139141,5
157963,5
217872,5
115930,5
16280,5
41847,5
201825,5
139770,5
55757,5
138691,5
190876,5
302662,5
187451,5
294398,5
190795,5
142288,5
51105,5
132582,5
39500,5
42058,5
60357,5
177260,5
4452,5
268753,5
316941,5
87963,5
37421,5
297997,5
31282,5
280357,5
217756,5
65694,5
11145,5
135319,5
8229,5
265554,5
139984,5
110632,5
6615,5
92117,5
103785,5
299327,5
312207,5
47442,5
95757,5
236898,5
102508,5
203678,5
75085,5
244608,5
300324,5
188331,5
187264,5
188663,5
170195,5
190093,5
230960,5
202986,5
193588,5
183276,5
168990,5
36423,5
15059,5
79052,5
82174,5
190569,5
252014,5
42315,5
32924,5
23309,5
149336,5
90054,5
228883,5
87810,5
286353,5
194649,5
248838,5
263948,5
287502,5
96570,5
273013,5
187394,5
138187,5
11532,5
265416,5
42994,5
47662,5
145685,5
273658,5
18751,5
190511,5
228222,5
311838,5
295201,5
248241,5
221529,5
164971,5
32279,5
274300,5
292090,5
45679,5
310150,5
263625,5
149892,5
271573,5
266494,5
279159,5
193046,5
249044,5
71495,5
277419,5
58902,5
303294,5
5000,5
173763,5
78355,5
263005,5
5861,5
166575,5
109439,5
172298,5
239605,5
152339,5
38888,5
100212,5
45551,5
106343,5
232016,5
269060,5
75506,5
102329,5
175032,5
300580,5
2675,5
229612,5
280082,5
118136,5
36370,5
2937,5
310010,5
62370,5
138034,5
270230,5
91581,5
141031,5
307015,5
190540,5
6619,5
248994,5
128347,5
118402,5
48942,5
88367,5
19813,5
19784,5
72619,5
168476,5
175143,5
23644,5
87115,5
220236,5
101940,5
282625,5
34629,5
202114,5
292745,5
167136,5
147531,5
124840,5
219353,5
21983,5
133060,5
25709,5
164195,5
222998,5
306401,5
55668,5
311540,5
75698,5
185234,5
214455,5
316918,5
264396,5
155791,5
37630,5
238335,5
170411,5
285774,5
18648,5
256180,5
266285,5
156577,5
39808,5
214290,5
195025,5
225934,5
174888,5
227101,5
104015,5
12653,5
133355,5
184273,5
128943,5
94534,5
220514,5
257371,5
249393,5
253536,5
226613,5
237169,5
83780,5
302764,5
237530,5
235545,5
64536,5
220911,5
94675,5
115169,5
188107,5
250847,5
187918,5
299581,5
264685,5
220612,5
248362,5
245798,5
71283,5
125484,5
198601,5
47274,5
211719,5
193410,5
53655,5
6672,5
134181,5
169646,5
155950,5
244523,5
21547,5
189313,5
279138,5
262043,5
182560,5
189438,5
122301,5
193017,5
34445,5
227369,5
215654,5
227930,5
11917,5
32648,5
133277,5
245633,5
204030,5
38564,5
112783,5
239643,5
306239,5
180356,5
302427,5
75217,5
41643,5
5012,5
305888,5
228975,5
161913,5
45969,5
318132,5
47491,5
190742,5
86904,5
139161,5
273021,5
53533,5
43627,5
117625,5
308554,5
239951,5
304653,5
247576,5
216137,5
44034,5
263685,5
267666,5
246188,5
117137,5
162394,5
22899,5
37906,5
246728,5
288037,5
178910,5
8475,5
201832,5
29389,5
170124,5
88334,5
25939,5
248450,5
54174,5
231301,5
97777,5
86839,5
39494,5
199694,5
287402,5
135280,5
26073,5
77741,5
72475,5
156167,5
101507,5
278312,5
32933,5
90779,5
45630,5
17962,5
92016,5
51900,5
194840,5
75832,5
35598,5
158692,5
209986,5
16247,5
10680,5
153095,5
37458,5
312649,5
83665,5
148796,5
811,5
199921,5
301467,5
199418,5
303141,5
18777,5
29943,5
101490,5
251808,5
191999,5
280331,5
39245,5
161546,5
17471,5
160607,5
270802,5
305345,5
67532,5
177010,5
198104,5
28669,5
17558,5
309304,5
260019,5
298346,5
273016,5
201658,5
177691,5
30820,5
289326,5
176651,5
188995,5
27204,5
170442,5
247015,5
189021,5
99083,5
50203,5
216220,5
301628,5
281063,5
193977,5
289286,5
6938,5
202107,5
292878,5
39331,5
72240,5
123241,5
144592,5
87922,5
9043,5
180641,5
79887,5
290554,5
314677,5
69446,5
296728,5
312354,5
170103,5
197747,5
215549,5
117421,5
179994,5
298400,5
82189,5
282345,5
146707,5
234678,5
182918,5
134854,5
121814,5
264964,5
127249,5
160819,5
310978,5
176035,5
108278,5
75937,5
112933,5
79792,5
84701,5
133362,5
97996,5
171614,5
130778,5
281945,5
51227,5
223266,5
260777,5
191519,5
83,5
313701,5
263998,5
247254,5
114450,5
126010,5
194241,5
261054,5
314520,5
5809,5
316015,5
277511,5
219010,5
255340,5
37016,5
178242,5
275607,5
179765,5
91380,5
276058,5
68412,5
278610,5
124692,5
194095,5
244572,5
40577,5
90930,5
171516,5
274494,5
65583,5
312101,5
119312,5
156795,5
37672,5
151330,5
78368,5
44001,5
60816,5
302385,5
60715,5
177215,5
221647,5
200773,5
87541,5
130702,5
92526,5
163420,5
204871,5
53012,5
130446,5
195350,5
61940,5
176268,5
92081,5
267008,5
3476,5
34596,5
74392,5
166411,5
294099,5
45599,5
270064,5
146307,5
169465,5
87465,5
125441,5
143542,5
276570,5
50623,5
182301,5
166940,5
146520,5
47684,5
213049,5
283784,5
129851,5
53398,5
129864,5
42228,5
67157,5
266140,5
213078,5
50149,5
299886,5
231522,5
290265,5
98970,5
56732,5
292174,5
35971,5
109868,5
174085,5
307647,5
269399,5
88284,5
282210,5
268713,5
149308,5
235792,5
51982,5
184659,5
190661,5
239344,5
150019,5
63410,5
46105,5
233388,5
153034,5
314454,5
24713,5
12775,5
317281,5
227810,5
93468,5
63762,5
64626,5
113260,5
228967,5
262453,5
294882,5
108609,5
311275,5
289846,5
115937,5
316396,5
229605,5
116921,5
206077,5
82845,5
43900,5
171091,5
316914,5
182971,5
266868,5
27528,5
122514,5
181415,5
136806,5
128207,5
215909,5
315572,5
305852,5
14410,5
245964,5
827,5
148406,5
298515,5
282574,5
73388,5
183011,5
313625,5
270432,5
246839,5
84322,5
233105,5
187841,5
25510,5
230491,5
202662,5
65908,5
245228,5
194132,5
114301,5
31861,5
44724,5
44894,5
2589,5
174549,5
304872,5
9556,5
122183,5
299342,5
12881,5
175005,5
161661,5
62902,5
293843,5
1095,5
208678,5
237449,5
38467,5
315095,5
146931,5
147551,5
238839,5
307576,5
258522,5
230426,5
259962,5
57339,5
123069,5
7796,5
177956,5
310524,5
242911,5
16497,5
135455,5
36059,5
291822,5
237590,5
164555,5
112070,5
136642,5
58071,5
301592,5
95800,5
281040,5
69702,5
222737,5
26741,5
14277,5
18131,5
245997,5
307650,5
40181,5
258299,5
107557,5
53200,5
282264,5
237769,5
276821,5
152111,5
151598,5
151061,5
155714,5
184771,5
119440,5
263264,5
260906,5
271261,5
14956,5
32322,5
185155,5
78476,5
41859,5
34346,5
39635,5
14468,5
3534,5
197366,5
209012,5
200120,5
229613,5
77383,5
262687,5
122673,5
118253,5
239759,5
291837,5
163211,5
234048,5
266514,5
135896,5
203712,5
138441,5
26684,5
248122,5
87971,5
127958,5
270227,5
255476,5
184678,5
122590,5
221474,5
257324,5
300502,5
129998,5
256168,5
119413,5
277246,5
188448,5
169338,5
145097,5
16868,5
82133,5
146880,5
217185,5
121796,5
286106,5
