id,days
244660,1
109419,2
120421,2
128215,2
13264,2
215263,2
201815,2
87868,2
74623,2
78198,2
182949,2
125251,2
79330,2
22103,2
245027,2
163258,2
55753,5
186892,2
234530,2
248957,2
8148,2
277964,2
42619,2
242529,2
221048,2
259427,2
313925,2
105524,2
198248,2
199769,2
86351,2
84630,2
101441,1
152945,2
248664,1
97343,2
3103,2
5810,2
30536,2
85670,2
113539,2
288189,2
211536,2
67789,1
265005,2
95966,2
242410,2
313223,2
7320,2
129693,2
181623,2
312204,2
78731,2
242409,2
270969,2
229185,2
310177,2
108408,2
271853,2
52408,2
176113,2
226294,2
93771,2
211714,2
155295,2
224887,2
98327,2
225816,1
180763,2
169989,1
145163,2
267091,2
178648,2
122545,2
191802,2
168297,2
13186,2
173799,2
294911,2
234907,2
49838,2
28927,2
308588,2
63886,2
108016,2
7492,2
171206,2
110503,2
144138,2
313784,2
1524,2
17359,1
59003,2
230867,2
108325,2
129538,2
241903,2
309743,1
198014,2
317493,2
61145,2
184043,2
52116,2
235253,2
237283,2
106306,2
154739,5
129912,2
47927,2
197875,2
293875,2
243549,2
309390,2
198181,2
21269,2
96695,2
61278,2
15036,1
273467,2
317497,1
156160,2
205287,2
213242,2
75073,2
159804,2
223423,2
267750,2
4087,2
264652,2
254895,2
211205,2
35988,2
210522,2
298603,2
207192,2
185764,1
205231,2
226305,2
55870,2
137636,2
126763,2
237613,2
230653,2
50525,2
202962,2
130822,1
130267,1
8017,2
202219,2
123286,2
172954,2
86720,1
126469,2
216543,2
38243,2
181864,2
222527,1
109036,1
58124,2
301916,2
191272,2
275864,2
133639,2
301437,2
45779,2
172090,2
27193,2
63978,2
113126,2
18299,2
194221,2
312678,5
83732,2
237945,2
91251,2
163180,2
291766,2
33061,2
31173,2
43203,2
253196,2
277748,2
80401,2
182690,2
264636,2
259221,2
7845,2
244823,2
22193,1
175940,2
206436,1
2842,2
98913,2
247979,1
65388,2
36043,2
82208,2
177672,2
96881,2
23607,2
137208,2
270535,2
108737,2
311671,2
281762,2
105038,2
85578,1
235730,1
47522,2
259691,2
189330,2
67744,2
32443,2
12300,2
218387,2
304493,2
315047,2
262418,1
98529,2
64294,2
267526,2
261311,2
120842,2
284872,2
52799,2
300357,2
278737,2
258341,2
190225,2
171150,2
40949,2
122268,2
32845,2
252983,2
68828,2
298036,2
5375,2
302715,2
146351,1
154807,2
19873,2
223289,2
157009,2
38192,2
224690,2
110576,2
156350,2
182895,2
249316,2
134917,1
134899,2
287156,2
115330,2
1705,2
199490,2
235500,2
316731,2
31091,2
105865,2
172470,1
215046,2
171801,2
267881,2
292356,2
46240,2
238508,2
264401,2
84481,2
299628,2
190179,2
3885,2
40471,2
241705,2
177839,2
281252,2
73085,2
72630,2
88525,2
260816,2
22231,2
22698,2
98659,2
97820,1
309034,2
7072,2
260669,1
316642,2
232545,1
257048,1
140642,2
242428,1
163417,2
210994,2
208343,1
61489,2
14356,2
118855,2
67945,2
273045,2
126017,2
251704,1
178784,2
221909,2
47039,2
23904,1
218382,2
80442,2
280076,2
74511,1
26711,2
56386,2
286244,2
253316,2
166078,2
69315,2
293718,2
18256,2
298504,2
116832,1
254886,2
37604,2
314438,2
160814,2
26198,1
73217,2
204415,2
255894,2
286933,2
206340,2
73426,2
262323,2
72080,2
206974,2
162740,2
36062,2
183119,1
154721,2
115497,2
232739,1
205838,2
312565,2
88872,2
30560,2
38410,2
75380,2
308067,1
264741,2
125411,2
249684,2
14851,2
304172,1
10055,2
162397,2
154629,2
166341,2
26225,2
69818,2
242269,2
39476,2
205308,2
156340,2
50679,2
9814,2
117543,2
46693,2
138123,2
110409,1
169663,2
133573,2
250097,2
240537,2
250718,2
276109,2
128065,2
150557,1
138503,1
21383,2
217545,2
98074,2
161157,2
102447,2
260041,2
191957,2
41604,2
270226,2
203090,2
131068,1
189884,2
252075,1
306461,2
135842,2
175556,2
215157,2
133042,2
60476,2
96797,2
157798,2
35723,2
271779,2
196147,2
277570,2
215359,2
208322,2
141596,2
286056,2
293102,2
270038,1
94659,2
161822,2
182079,2
207201,2
41758,2
262537,2
308797,2
86688,2
224558,2
246713,5
99634,1
138786,2
56475,2
281810,2
99079,2
16536,1
313832,2
131825,2
125380,2
166180,2
294029,1
32639,2
130602,2
201839,2
295006,2
235177,1
118324,1
211379,2
259376,2
80697,2
90181,2
100981,2
195769,2
168329,2
289207,2
237496,2
224063,2
71709,2
144301,2
231246,2
167181,2
109482,2
242405,2
86433,2
95167,2
19275,2
123482,2
5203,2
282072,2
89575,1
138583,2
36945,2
112558,2
255840,2
109465,2
113402,2
215829,2
239426,2
71776,2
227633,2
4595,1
140053,1
278039,2
205977,2
197029,1
32603,2
79990,2
239367,2
177246,2
16367,2
145042,2
179063,2
126891,2
173990,2
248884,1
293215,2
278362,1
218217,2
266801,2
135234,2
86124,2
224660,2
239180,2
48389,2
7189,1
236683,2
31424,2
41485,2
96380,2
52293,2
203965,2
140116,2
180308,2
213228,2
31704,1
80191,2
133104,2
52567,2
231593,2
180480,1
210711,2
210546,2
95332,2
17199,2
309520,2
287316,2
275635,2
200711,2
207,2
279845,2
187553,2
245966,1
227745,5
43461,2
269287,2
310065,1
15009,2
45764,2
184297,2
194890,2
164006,2
177174,2
272394,2
131130,2
289945,2
227617,1
215343,1
301478,1
254944,2
119503,2
66354,2
120759,2
200210,2
280670,2
235427,1
274812,1
284354,2
295750,2
297454,2
180934,2
236225,2
198494,2
251623,2
140530,2
219684,2
23010,2
101217,2
48674,2
185593,2
16804,2
71276,2
53364,2
285505,2
20935,2
138530,2
118400,2
183043,2
287668,2
245202,1
162195,2
8008,2
100840,2
189424,2
297169,2
7042,2
60138,2
284786,2
96275,2
116102,2
180736,2
6279,2
292608,2
172084,2
94238,2
126159,2
167219,2
241851,2
104965,2
260489,2
285123,2
317629,2
52073,2
110899,2
34675,2
179017,2
267311,2
14035,2
15875,2
76252,2
287305,2
172228,2
54697,2
283879,2
244362,2
55693,2
271594,2
108816,2
227420,2
52860,2
50581,2
69783,2
246795,2
76738,2
103978,1
213045,2
102560,2
41742,2
235678,2
24978,2
206310,2
283489,2
641,2
87388,2
185068,2
34609,1
114595,2
89829,2
48383,2
33483,2
17306,2
77272,1
28329,2
10630,2
52426,2
295226,2
24673,2
239127,2
107293,2
244566,2
33406,2
286405,2
63854,1
5669,2
297114,2
236715,2
107157,2
188756,1
127196,2
57849,2
316263,2
56332,1
75747,2
77176,2
80331,2
179517,2
15895,1
193339,2
12769,2
179993,2
46476,2
279662,2
41849,2
195952,1
165816,2
229433,2
44617,2
174788,2
13189,2
293997,1
272350,2
300067,2
250512,2
107002,2
293746,2
87979,2
129511,2
284200,2
157957,2
131752,2
2462,1
104184,2
168775,1
73298,2
11907,2
237194,2
274386,2
44902,2
79885,2
266683,2
311981,2
174188,2
141261,2
99573,2
78715,1
303175,2
249256,2
127963,2
125954,2
40040,2
41652,2
185386,2
73655,2
56273,1
227567,2
133500,2
236924,2
194347,2
201008,2
5089,2
252681,2
87258,2
198817,2
225573,2
235078,2
95896,2
259588,2
212091,2
14112,2
266081,2
266307,1
271588,2
121564,2
143155,2
103572,1
175295,2
176122,2
148887,2
275020,2
112784,2
280722,2
70889,2
290094,2
196208,2
172600,2
61502,2
145143,2
17019,2
238980,2
162710,2
192920,2
310055,2
291878,2
60362,2
189808,2
315415,2
90855,2
286147,2
146507,2
209664,2
122838,2
79869,2
17682,2
82735,2
57868,2
47468,2
185247,2
93636,2
97767,2
99500,2
307148,2
4720,2
86448,2
163494,2
178842,2
185385,2
306673,2
94159,2
128483,2
257138,2
185442,2
37504,2
249410,2
157633,2
275464,2
310276,1
26432,2
135057,2
34182,2
14707,2
95178,2
117912,1
257612,2
240874,2
83769,2
312405,2
52610,2
117263,2
228393,2
59660,2
173289,2
110026,2
302925,2
179018,2
183996,2
23553,2
214289,1
52071,2
303077,2
268947,2
165114,2
173966,2
118281,1
215436,2
43464,2
137639,2
75963,2
174173,2
186723,2
19258,2
33547,2
172196,2
259043,2
47722,2
170482,2
142830,2
279277,2
118440,2
26686,2
133097,2
11964,2
313244,2
25966,2
253423,2
226801,2
94386,2
134812,5
143665,2
147129,2
117720,2
21127,2
89413,2
123067,2
87031,2
65221,2
14387,2
317652,2
225157,1
97016,2
184125,2
250675,2
231893,2
129965,2
309722,2
198055,1
284431,2
269460,2
256549,2
249336,2
202375,2
302167,2
220081,2
281692,2
12025,2
229588,2
311253,2
232047,1
317603,2
26837,2
45454,2
300958,2
195872,2
250762,2
122518,2
38443,2
11475,2
160704,2
305154,2
85647,2
168348,2
147393,2
215284,2
142551,2
171677,2
135287,2
90514,2
74922,2
314038,2
269758,2
102945,2
156498,2
179882,2
196922,2
67846,1
268807,2
286232,2
318252,2
10147,2
294471,2
94928,2
178312,2
204308,2
99173,2
203857,2
69974,2
153775,2
294807,2
282511,2
217207,2
227265,2
140410,1
54278,2
77198,2
5066,2
210209,2
214967,2
311418,2
257822,1
298505,5
240610,2
308725,2
10297,2
91621,2
98341,2
205631,1
82571,2
5360,2
205497,2
178421,2
41923,1
203918,2
235903,2
142370,2
21424,2
216158,2
197084,2
175733,2
273841,2
200425,2
296503,1
299785,2
313314,2
75891,2
14329,2
317155,2
268567,2
238792,2
173551,2
134753,2
22857,2
303217,1
286052,2
223791,2
8448,1
24027,2
69607,2
22433,1
207638,2
295235,2
110580,2
98012,2
267939,2
280167,2
235129,2
174156,2
78823,2
179362,2
132609,2
265593,1
40704,2
258343,2
88223,2
36708,2
163031,2
314557,1
67329,1
101374,2
161408,2
154627,2
49901,1
317846,2
11860,2
141333,2
239512,2
245244,2
281415,2
143146,2
268671,2
123206,2
271468,2
222094,2
131616,2
115931,2
177091,2
193426,2
45759,2
296937,2
57434,2
41681,2
101558,2
184211,2
69379,2
297192,1
288830,2
99499,2
273059,2
155520,2
77253,2
17409,2
249808,1
297389,2
217840,2
177895,2
116370,2
193703,2
253870,2
291773,1
177258,2
94297,1
149428,2
61239,2
311409,2
46659,2
19880,2
151691,2
151052,2
302576,1
225705,2
215957,1
141705,2
137529,1
239575,2
307681,1
161119,2
194202,2
131835,2
153643,2
115582,2
36239,2
157249,1
254493,2
75327,2
227315,2
142811,2
79602,2
96641,2
306646,2
251004,2
309893,2
314964,2
60305,1
140337,2
144887,2
32907,2
20870,2
205282,2
25025,2
18584,2
13413,1
212236,2
300809,2
261280,2
63658,2
264883,2
58602,2
134035,2
207394,2
147736,5
229562,2
116529,2
104378,2
169105,2
121131,2
184204,2
6801,2
34617,2
235061,2
195147,2
210832,2
60570,2
137470,2
183475,2
166628,2
4190,1
128048,2
199726,2
165827,1
53330,2
164312,2
260537,2
224244,2
99399,2
111853,2
306940,2
205458,2
79250,2
64275,2
50515,2
186733,2
306443,2
139906,2
210919,2
108684,2
54566,2
277520,1
191452,2
284644,2
147042,2
127684,2
213681,2
86805,2
87034,2
148387,2
205210,2
237559,1
176716,2
7905,2
43081,2
307346,2
83696,2
82983,2
59935,2
58603,2
86007,2
217666,2
192819,2
187063,2
18510,2
313396,2
158785,1
116551,2
60639,2
75040,5
2558,2
248512,2
291723,2
124997,2
252608,2
73959,2
318251,2
245950,2
57059,2
116806,2
116222,2
98911,2
232036,2
14165,2
260304,2
218852,2
104948,1
275496,1
285060,2
10722,2
5791,2
234372,2
119248,2
246952,2
245234,2
52679,2
259605,2
250687,1
179717,1
252477,2
82521,2
22251,2
32289,2
229503,2
289335,2
83972,2
35613,2
83539,2
48066,2
84713,2
233174,1
225300,2
241555,2
39347,2
241286,2
86793,2
301219,2
5524,2
298352,1
36033,2
142671,2
235565,1
255335,2
47773,2
150847,2
296332,1
134490,2
147326,2
96972,2
146396,2
101222,2
180724,1
306299,1
51100,2
141207,2
192309,2
196953,2
82794,1
36597,2
43746,2
195049,2
236353,2
289979,2
275523,2
106384,2
213912,1
300144,2
179782,2
228443,2
62640,1
156003,2
65313,2
104432,2
280232,2
124489,1
194524,2
181604,2
316377,2
31178,2
219339,2
304697,2
168355,2
163204,2
202782,2
20557,2
128845,1
149152,2
285948,2
147467,2
112016,2
27346,2
164131,2
317927,2
259823,2
207371,1
22384,2
76257,2
67592,2
146871,2
148442,2
280173,2
137173,1
201701,2
113725,2
88077,2
27017,2
297885,2
107406,2
189473,2
297090,2
87127,2
180908,2
234391,2
83218,2
44786,2
106112,2
277878,2
307358,2
3698,2
26460,1
266020,2
207318,2
33811,1
245743,2
257004,2
16013,2
193538,2
220773,2
83888,2
284940,1
29408,2
317137,2
173960,2
145319,2
14093,2
13804,1
262654,2
262609,2
140535,1
178191,2
166996,2
304224,2
173996,1
220632,2
280004,2
94694,2
211243,2
269271,2
200870,2
312581,2
48336,2
44249,2
284612,2
31040,1
221410,2
233086,2
82296,2
14218,2
287852,2
300690,2
8967,2
10064,2
141251,2
238635,1
152983,2
13455,2
116769,1
36580,2
94916,2
148640,1
291824,2
102381,2
214443,2
280584,2
183555,2
216798,2
190750,2
36233,2
21211,2
226704,1
282959,2
6821,1
73307,2
305923,1
117645,2
47909,2
74080,2
129837,2
30447,2
33575,2
297019,2
45692,2
239749,2
1407,2
30204,2
171904,2
285223,2
42647,2
248368,1
193130,2
24956,2
45315,2
1867,2
258314,2
106139,2
23950,2
283454,2
273051,2
154987,2
300270,2
268332,2
168716,1
305047,2
5173,2
214756,2
314515,2
169706,2
166599,2
290667,1
113880,2
168241,2
189710,2
259852,2
235989,2
149175,2
75435,2
229110,2
183791,1
183241,2
210993,2
20559,2
189172,2
85386,2
220258,2
73055,2
255708,2
209745,2
195825,5
148810,1
126568,2
33632,2
109088,2
195689,2
36036,2
147135,2
57917,2
288031,2
313607,2
258236,2
301468,2
115158,2
30938,2
259784,2
192216,2
68614,2
191573,2
29129,1
270943,2
310426,2
8411,1
31755,2
116856,2
214929,2
283203,2
239914,2
133588,2
309321,2
197715,2
209315,2
28099,1
50053,1
64770,2
227563,2
227221,2
315666,2
80679,2
121742,2
125957,2
35520,2
74762,2
3217,2
140364,2
305055,2
179536,2
52668,2
206746,2
286167,2
253078,2
18779,2
118587,2
17286,2
181068,2
126826,2
283411,2
264104,2
14527,1
147761,2
279344,1
216838,2
120051,2
66799,2
215799,2
181183,2
284428,2
105739,2
208788,2
195089,2
76261,2
240646,1
25573,2
63024,1
300676,2
94779,1
235142,2
296586,2
225564,1
213104,2
131930,2
13771,2
1393,2
197725,2
183881,2
174610,2
84349,2
149531,2
232009,5
233843,2
85330,2
203437,1
127676,2
262916,2
69923,2
58942,2
65978,5
152426,2
81503,2
290833,2
228781,2
48287,2
72270,2
176279,2
183552,2
297985,1
237183,2
286582,2
138991,2
172433,2
64838,2
159414,2
57787,2
97385,2
120400,2
280048,2
109678,2
317982,1
13047,2
301877,2
163372,1
101051,2
103204,2
248835,2
4723,2
109338,2
39619,2
278414,2
110442,2
296958,2
277146,2
97396,2
153553,2
64581,1
49969,2
126309,2
127294,2
91961,2
191181,2
42831,2
124254,2
125979,2
3176,2
87617,2
134450,2
10557,2
54844,2
222172,2
22294,1
74967,2
258284,1
245145,2
300559,2
59439,1
214767,2
302353,2
22415,2
2020,2
62686,2
147349,1
37284,2
192787,2
70085,2
197588,2
40967,2
69714,2
211701,2
284825,2
174178,2
287145,2
270005,2
264623,2
290390,2
45827,2
286306,2
42746,2
87104,2
84814,1
43670,1
161553,2
247354,1
218673,2
246435,2
257077,2
43764,2
192962,2
190629,2
35373,2
7094,2
198974,2
241255,2
65732,2
264300,2
129507,2
203789,2
27167,2
257357,2
115201,2
33393,2
298017,2
159074,2
92706,2
287405,2
228842,2
138013,2
61458,2
198708,2
53356,2
123845,2
53994,2
7856,2
111749,2
232621,2
234086,2
222467,2
49206,2
268148,2
218909,2
275937,2
195393,2
101160,2
222982,2
32462,2
14678,2
264630,1
12317,2
80919,2
30293,2
137930,2
23102,2
145991,2
300684,1
65774,2
214028,2
248354,2
313988,2
179496,2
2948,2
183959,2
110421,2
102974,2
210077,2
3819,2
246621,2
80243,2
260986,2
264452,2
307190,1
159216,2
51885,2
273390,2
211437,2
282033,2
178758,2
32873,2
163274,2
87164,2
206045,2
270167,2
289105,2
300249,2
184465,2
251285,2
150972,2
81419,2
178370,2
122485,1
170576,2
99876,2
124486,2
3542,2
234835,2
32390,1
133062,1
146151,1
316899,2
142668,2
58636,1
235806,2
81139,2
31953,2
303629,2
216253,2
132304,2
294558,2
210372,2
14666,2
4813,2
32736,2
67710,2
289922,2
90243,2
90332,2
141154,2
201911,2
250769,2
309930,2
91170,2
275001,2
255965,2
290553,2
189828,2
317542,2
264012,2
17944,2
99958,2
307276,2
249634,2
245520,2
291257,1
96180,2
285805,1
193889,2
272949,1
104485,2
220428,2
206389,2
122619,2
267705,2
184847,2
91263,2
303661,2
279037,2
300195,2
262090,2
150984,2
136238,2
117009,2
140294,2
155824,2
101408,2
138322,2
134907,1
8447,2
101866,2
290775,2
196178,2
159871,2
316893,2
231545,2
302793,1
186096,2
66888,2
230444,2
10474,2
142542,2
120524,2
280197,2
137187,2
167947,1
119360,2
125975,2
236542,2
278750,2
261340,2
281196,2
100249,2
10730,2
300186,2
106825,2
271447,2
84990,2
104088,2
249637,2
251904,1
60101,2
214409,2
145997,2
119134,2
65245,2
283719,2
66260,2
301057,2
51344,2
81008,2
314712,2
279187,2
293318,2
144955,2
5859,1
224052,2
260232,2
131688,2
124677,2
183974,2
161137,2
196308,2
164508,2
194156,2
29349,2
258456,2
310865,2
133897,2
96433,2
101848,2
113025,2
190426,2
147689,1
66182,2
207017,2
136931,2
538,2
205674,1
93062,2
126349,2
295158,1
97128,2
182640,2
212404,2
175359,2
165389,2
94533,2
164620,2
230823,2
226541,2
10963,2
25784,2
54338,2
221110,2
183888,2
265291,2
73154,2
202308,2
281796,2
242728,2
97761,2
267697,2
8359,2
190807,2
139141,2
157963,2
217872,2
115930,2
16280,2
41847,2
201825,2
139770,2
55757,2
138691,2
190876,2
302662,2
187451,2
294398,5
190795,2
142288,2
51105,1
132582,2
39500,2
42058,2
60357,2
177260,2
4452,2
268753,2
316941,2
87963,2
37421,2
297997,1
31282,2
280357,2
217756,1
65694,2
11145,1
135319,2
8229,2
265554,2
139984,2
110632,1
6615,2
92117,2
103785,2
299327,2
312207,1
47442,2
95757,1
236898,2
102508,2
203678,2
75085,2
244608,2
300324,2
188331,2
187264,2
188663,2
170195,2
190093,2
230960,2
202986,2
193588,2
183276,2
168990,2
36423,2
15059,2
79052,2
82174,2
190569,2
252014,2
42315,2
32924,2
23309,2
149336,2
90054,1
228883,1
87810,2
286353,2
194649,1
248838,2
263948,2
287502,2
96570,1
273013,2
187394,2
138187,2
11532,2
265416,2
42994,1
47662,1
145685,2
273658,2
18751,1
190511,2
228222,2
311838,2
295201,1
248241,1
221529,2
164971,2
32279,2
274300,2
292090,2
45679,2
310150,2
263625,2
149892,1
271573,2
266494,2
279159,1
193046,2
249044,2
71495,2
277419,2
58902,2
303294,2
5000,1
173763,2
78355,2
263005,2
5861,2
166575,2
109439,2
172298,2
239605,2
152339,2
38888,2
100212,2
45551,2
106343,2
232016,2
269060,2
75506,2
102329,1
175032,2
300580,2
2675,2
229612,1
280082,2
118136,2
36370,2
2937,2
310010,2
62370,2
138034,1
270230,2
91581,2
141031,2
307015,2
190540,2
6619,2
248994,2
128347,2
118402,2
48942,2
88367,1
19813,2
19784,2
72619,2
168476,2
175143,2
23644,2
87115,2
220236,1
101940,2
282625,2
34629,2
202114,2
292745,2
167136,2
147531,2
124840,2
219353,2
21983,2
133060,2
25709,2
164195,2
222998,2
306401,1
55668,2
311540,2
75698,2
185234,2
214455,1
316918,2
264396,1
155791,1
37630,2
238335,2
170411,2
285774,2
18648,2
256180,2
266285,2
156577,2
39808,2
214290,2
195025,2
225934,2
174888,1
227101,2
104015,2
12653,2
133355,2
184273,1
128943,1
94534,2
220514,2
257371,2
249393,2
253536,2
226613,2
237169,2
83780,2
302764,2
237530,2
235545,1
64536,2
220911,2
94675,2
115169,2
188107,2
250847,2
187918,2
299581,2
264685,2
220612,2
248362,2
245798,5
71283,1
125484,1
198601,2
47274,1
211719,2
193410,2
53655,2
6672,2
134181,2
169646,2
155950,2
244523,2
21547,2
189313,2
279138,2
262043,2
182560,2
189438,2
122301,2
193017,2
34445,2
227369,2
215654,2
227930,2
11917,2
32648,2
133277,2
245633,2
204030,2
38564,2
112783,2
239643,2
306239,2
180356,2
302427,2
75217,2
41643,2
5012,2
305888,2
228975,1
161913,1
45969,2
318132,1
47491,2
190742,2
86904,2
139161,2
273021,2
53533,2
43627,2
117625,1
308554,2
239951,2
304653,2
247576,2
216137,2
44034,2
263685,1
267666,2
246188,2
117137,2
162394,2
22899,1
37906,2
246728,2
288037,2
178910,2
8475,2
201832,1
29389,1
170124,2
88334,2
25939,2
248450,1
54174,2
231301,1
97777,2
86839,2
39494,2
199694,2
287402,2
135280,2
26073,2
77741,2
72475,2
156167,2
101507,2
278312,2
32933,1
90779,2
45630,2
17962,2
92016,2
51900,1
194840,2
75832,2
35598,2
158692,1
209986,2
16247,2
10680,2
153095,2
37458,2
312649,1
83665,2
148796,2
811,2
199921,2
301467,2
199418,2
303141,2
18777,2
29943,2
101490,2
251808,2
191999,2
280331,2
39245,1
161546,2
17471,2
160607,2
270802,2
305345,1
67532,2
177010,2
198104,2
28669,2
17558,2
309304,2
260019,2
298346,2
273016,2
201658,2
177691,2
30820,2
289326,1
176651,2
188995,2
27204,1
170442,2
247015,1
189021,2
99083,2
50203,2
216220,1
301628,2
281063,2
193977,2
289286,1
6938,2
202107,2
292878,2
39331,2
72240,2
123241,2
144592,2
87922,2
9043,2
180641,2
79887,2
290554,2
314677,2
69446,2
296728,2
312354,2
170103,2
197747,2
215549,2
117421,2
179994,2
298400,5
82189,2
282345,1
146707,2
234678,2
182918,2
134854,2
121814,1
264964,1
127249,2
160819,1
310978,2
176035,2
108278,2
75937,2
112933,2
79792,2
84701,2
133362,2
97996,2
171614,1
130778,2
281945,2
51227,2
223266,2
260777,2
191519,2
83,2
313701,2
263998,1
247254,2
114450,2
126010,2
194241,2
261054,2
314520,2
5809,2
316015,2
277511,1
219010,2
255340,2
37016,2
178242,2
275607,1
179765,2
91380,2
276058,1
68412,2
278610,2
124692,2
194095,1
244572,1
40577,2
90930,2
171516,2
274494,2
65583,2
312101,2
119312,2
156795,2
37672,2
151330,2
78368,2
44001,2
60816,2
302385,2
60715,2
177215,2
221647,2
200773,2
87541,2
130702,2
92526,2
163420,2
204871,2
53012,2
130446,2
195350,2
61940,2
176268,2
92081,2
267008,2
3476,1
34596,2
74392,2
166411,2
294099,2
45599,2
270064,2
146307,1
169465,2
87465,1
125441,2
143542,2
276570,2
50623,2
182301,2
166940,2
146520,2
47684,2
213049,2
283784,2
129851,2
53398,2
129864,2
42228,2
67157,2
266140,2
213078,2
50149,2
299886,2
231522,2
290265,2
98970,2
56732,2
292174,2
35971,2
109868,2
174085,1
307647,2
269399,2
88284,1
282210,2
268713,2
149308,2
235792,1
51982,2
184659,2
190661,1
239344,2
150019,2
63410,2
46105,2
233388,2
153034,1
314454,1
24713,2
12775,2
317281,2
227810,2
93468,2
63762,2
64626,2
113260,1
228967,2
262453,2
294882,2
108609,2
311275,2
289846,1
115937,2
316396,2
229605,2
116921,2
206077,1
82845,2
43900,2
171091,2
316914,1
182971,2
266868,2
27528,1
122514,2
181415,2
136806,1
128207,2
215909,2
315572,2
305852,2
14410,2
245964,1
827,2
148406,2
298515,2
282574,2
73388,1
183011,2
313625,2
270432,2
246839,2
84322,1
233105,2
187841,2
25510,2
230491,2
202662,2
65908,2
245228,2
194132,2
114301,2
31861,2
44724,1
44894,1
2589,2
174549,2
304872,2
9556,2
122183,2
299342,2
12881,2
175005,2
161661,2
62902,2
293843,1
1095,2
208678,2
237449,2
38467,1
315095,2
146931,2
147551,2
238839,2
307576,2
258522,2
230426,2
259962,2
57339,2
123069,2
7796,2
177956,2
310524,2
242911,1
16497,2
135455,2
36059,2
291822,2
237590,2
164555,2
112070,2
136642,2
58071,2
301592,2
95800,2
281040,2
69702,2
222737,2
26741,2
14277,2
18131,2
245997,2
307650,2
40181,2
258299,2
107557,2
53200,2
282264,2
237769,2
276821,1
152111,2
151598,2
151061,2
155714,2
184771,2
119440,1
263264,2
260906,2
271261,2
14956,2
32322,1
185155,2
78476,2
41859,1
34346,2
39635,2
14468,2
3534,2
197366,5
209012,2
200120,2
229613,1
77383,2
262687,2
122673,2
118253,2
239759,1
291837,2
163211,2
234048,2
266514,2
135896,2
203712,2
138441,2
26684,2
248122,1
87971,2
127958,2
270227,2
255476,2
184678,2
122590,2
221474,2
257324,2
300502,2
129998,2
256168,2
119413,2
277246,2
188448,2
169338,2
145097,2
16868,2
82133,2
146880,2
217185,2
121796,2
286106,2
